,Intensity P010693,Intensity P010694,Intensity P010695,Intensity P010738,Intensity P010739,Intensity P010740,Intensity P013127,Intensity P018020,Intensity P018021
ENSP00000055077.3;ENSP00000275627.3;ENSP00000479768.1;ENSP00000420404.1;ENSP00000420392.2;ENSP00000420513.1;ENSP00000418899.1;ENSP00000419341.1;ENSP00000419827.1;ENSP00000420731.1;ENSP00000419320.1,-1.06712811222521,-1.1506584841886558,-1.76448550721245,-3.29921387958066,-2.581499866099604,-1.25183269966971,-1.7661304514452545,-2.3667362315112546,-2.86483411438957
ENSP00000055163.7;ENSP00000344546.4;ENSP00000412835.2;ENSP00000313006.6;ENSP00000383596.3;ENSP00000488727.1,-2.44072733277506,0.58256381919195,-1.01963146449019,-0.4531592016073283,-1.562105641372936,-0.4872267930792608,-6.96338817874526,-0.419696511856291,1.12232603428934
ENSP00000056217.5;ENSP00000418745.1;ENSP00000418227.1;ENSP00000417979.1,-3.58072898508421,-0.8469675679748999,-1.61701804211262,-3.83237874063737,-2.852457129464123,-2.467862597252418,-3.12371818812948,-2.58138008958464,-0.33296857748784
ENSP00000060969.5;ENSP00000358541.5,-3.669713725761082,-1.94610721495259,-3.1065543333037597,-3.014717612391118,-1.525212854051242,-3.32656450500808,-2.473317381942151,-2.2648575830326605,-0.326636494096871
ENSP00000066544.3;ENSP00000434614.1,-5.39031757202889,-0.711976240606131,-2.0036769678281194,-7.33085804628177,-2.7892901922986324,-2.09118366796503,-0.8854567437310884,-3.38514566490513,-3.72430610280945
ENSP00000386704.3;ENSP00000386777.3;ENSP00000427722.1;ENSP00000074304.5;ENSP00000387294.3;ENSP00000386329.1,1.73691401664008,0.664785581520611,-0.057793792243602246,-8.09728127822761,1.464143231185206,-0.9573329595373267,-1.1936996086150675,0.318512963727009,-2.59545461186432
ENSP00000075120.7;ENSP00000443903.1;ENSP00000440492.1;ENSP00000407287.2;ENSP00000340450.5;ENSP00000482927.1;ENSP00000440480.1;ENSP00000379834.2;ENSP00000445929.1;ENSP00000438484.1;ENSP00000440750.1,-1.679092338426012,-0.003573015724931139,2.34131514926313,2.0766953812570015,-2.6170342007687353,-2.57291589947797,0.43504860381623844,-1.8399537203315819,-1.0624855262032795
ENSP00000075322.6;ENSP00000259486.6;ENSP00000429476.1;ENSP00000428304.1;ENSP00000429447.1,-2.3640891195831837,-1.15036906882126,-2.41809323474346,-3.337058048139658,-3.547287483473538,-1.04469117538839,-2.9529864069369345,3.21182887600771,4.03655399013134
ENSP00000078429.3;ENSP00000465935.1;ENSP00000479797.1,2.89344646134879,-0.466960038636039,2.75795972466077,-1.860318927006962,3.01393754455042,1.700333605292022,-1.0963903725816202,1.46798570394519,-2.20258061424374
ENSP00000404394.2;ENSP00000351326.3;ENSP00000448532.1;ENSP00000080059.7;ENSP00000369984.4;ENSP00000446538.1;ENSP00000482003.1;ENSP00000412155.1;ENSP00000389501.2;ENSP00000388561.1;ENSP00000449171.1;ENSP00000448305.1;ENSP00000397236.1;ENSP00000400811.1;ENSP00000410068.1;ENSP00000411058.1;ENSP00000396159.1,-1.17856438274601,-0.0381646150264103,-1.83527533719211,-2.5824206607303792,-4.06601562805546,-1.04747373895822,-2.9846766986731317,-0.661811184791816,-1.304430005879149
ENSP00000081029.3;ENSP00000442137.1;ENSP00000445390.1,-0.396287957365008,-2.6008959376256358,-1.5148469731997682,1.26297967500929,-0.560613581217456,-1.97813267708973,0.514323749201676,0.837891941980519,0.374020179149777
ENSP00000447001.1;ENSP00000084795.5;ENSP00000449204.1;ENSP00000449610.1;ENSP00000446634.1;ENSP00000448899.1;ENSP00000470988.1;ENSP00000449067.1,3.68639386307533,4.1889676352515,4.37926882895687,2.51941125634827,2.40811168854763,2.78784065230654,4.04915338639139,5.61472463391668,2.85560890690096
ENSP00000155674.5;ENSP00000337358.4;ENSP00000382745.3,1.79484593235487,1.05913445255774,-1.50760548803958,2.78667251296685,1.70246400356525,0.456707776792559,3.21421576477816,0.353681919289482,-2.262862329177625
ENSP00000156109.5,-0.7156001330976534,0.947448972268287,-0.847546862112985,1.17346525998982,-1.600875436566389,-0.513427407265745,-0.919487477001063,1.04094131057465,1.74947941745667
